Year,quarter,region,temperature,precepitation,windspeed
1996,3,39,19.40666666666667,82.57222222222222,14.773333333333333
1996,4,39,23.662499999999998,122.42777777777776,12.573333333333332
1996,1,40,-0.2333333333333334,64.0,16.7
1996,2,40,3.6999999999999997,106.83333333333333,16.716666666666665
1996,3,40,9.316666666666666,159.33333333333334,16.033333333333335
1996,4,40,16.016666666666666,180.0,14.266666666666666
1996,1,41,-7.454944789510008,51.633333333333326,9.374125
1996,2,41,-1.8168163780663782,78.7,9.943888888888889
1996,3,41,7.721218820861678,100.36666666666667,9.698684210526316
1996,4,41,11.836709639566783,130.1,8.864571428571429
1996,1,42,1.8272727272727274,95.44444444444444,15.222222222222221
1996,2,42,5.26,113.0,15.61111111111111
1996,3,42,12.05,171.11111111111111,15.07777777777778
1996,4,42,18.245454545454546,167.11111111111111,13.322222222222225
1996,1,43,-0.8999999999999999,111.08,20.045454545454547
1996,2,43,3.0444444444444443,94.19333333333334,19.90909090909091
1996,3,43,8.63,93.67333333333333,18.354545454545452
1996,4,43,14.040000000000001,92.70666666666666,16.70909090909091
1996,1,44,3.276470588235294,93.91851851851852,14.133333333333333
1996,2,44,5.843750000000001,88.34444444444445,14.25
1996,3,44,8.775,65.72592592592592,13.96111111111111
1996,4,44,12.0,57.12592592592593,13.97777777777778
1996,1,45,3.716666666666667,36.449999999999996,12.257142857142854
1996,2,45,6.16,42.38333333333333,12.657142857142857
1996,3,45,9.15,50.21666666666667,12.4
1996,4,45,15.499999999999998,40.63333333333333,11.183333333333332
1996,1,46,0.5,15.833333333333334,19.53333333333334
1996,2,46,5.508333333333334,21.416666666666668,20.550000000000004
1996,3,46,10.866666666666667,76.16666666666667,21.033333333333335
1996,4,46,17.525000000000002,108.33333333333333,19.250000000000004
1996,1,47,1.0142857142857142,93.43333333333334,17.416666666666668
1996,2,47,3.2000000000000006,97.43333333333334,17.916666666666668
1996,3,47,9.56,111.13333333333333,16.65
1996,4,47,15.775,110.95,15.566666666666668
1996,1,48,3.733333333333333,14.575,12.966666666666667
1996,2,48,5.0,11.083333333333334,12.149999999999999
1996,3,48,11.350000000000001,15.737499999999999,14.75
1996,4,48,16.6,15.185714285714285,16.3
1996,1,50,1.2,83.80000000000001,16.8
1996,2,50,2.3,87.2,17.599999999999998
1996,3,50,3.6,100.63333333333333,16.166666666666668
1996,4,50,17.38986666666667,112.26666666666667,14.766666666666666
1996,1,51,-0.5666666666666665,90.66666666666667,16.2
1996,2,51,3.0666666666666664,90.66666666666667,17.0
1996,3,51,8.233333333333333,92.33333333333333,16.066666666666666
1996,4,51,14.4,80.33333333333333,15.466666666666667
1996,1,52,26.375,159.06666666666666,20.95
1996,2,52,26.7,137.29999999999998,18.966666666666665
1996,3,52,27.066666666666666,112.7,19.433333333333334
1996,4,52,27.366666666666664,123.95,17.933333333333334
1996,1,53,3.1999999999999997,89.66666666666667,18.166666666666668
1996,2,53,7.633333333333333,74.33333333333333,19.066666666666666
1996,3,53,12.533333333333331,99.33333333333333,18.033333333333335
1996,4,53,18.866666666666667,95.66666666666667,16.633333333333336
1997,1,0,-10.092682926829267,57.25,15.091489361702127
1997,2,0,-5.730952380952381,49.86385542168674,14.529166666666663
1997,3,0,-1.0325581395348835,35.824691358024694,14.686
1997,4,0,5.477272727272726,39.394999999999996,14.078846153846154
1997,1,1,-8.733333333333333,23.083333333333332,16.775
1997,2,1,-2.9249999999999994,24.916666666666668,16.408333333333335
1997,3,1,3.1749999999999994,40.166666666666664,17.01666666666667
1997,4,1,10.708333333333334,53.0,15.833333333333334
1997,1,2,-3.5500000000000003,36.525,18.666666666666668
1997,2,2,0.9799999999999999,48.40909090909091,17.7
1997,3,2,7.540000000000001,60.654545454545456,18.28
1997,4,2,15.26,85.47,15.633333333333335
1997,1,3,-4.519176587301588,56.101481481481486,8.96218795093795
1997,2,3,1.1402199074074073,66.05557539682539,9.405339255651757
1997,3,3,8.20708664021164,75.77238095238096,9.107600859788361
1997,4,3,11.907618596681095,89.89583333333334,8.440880982443483
1997,1,4,0.11875000000000002,8.488888888888889,13.105555555555556
1997,2,4,3.028571428571429,18.188888888888886,14.527777777777779
1997,3,4,8.866666666666667,24.40555555555555,15.094444444444443
1997,4,4,14.068750000000001,37.422222222222224,15.205555555555556
1997,1,5,-1.304,75.28999999999999,18.68148148148148
1997,2,5,2.208,73.11666666666666,17.44814814814815
1997,3,5,6.196153846153847,78.74333333333333,17.321428571428573
1997,4,5,12.959259259259262,64.43,15.206896551724135
1997,1,6,11.266666666666664,137.25,11.786666666666665
1997,2,6,13.857142857142856,152.7166666666667,11.459999999999999
1997,3,6,17.392857142857142,167.7111111111111,10.666666666666666
1997,4,6,20.442857142857143,179.5,9.49375
1997,1,8,11.7875,11.458333333333334,11.024999999999999
1997,2,8,14.9375,8.783333333333333,12.4375
1997,3,8,20.825000000000003,8.533333333333333,13.0375
1997,4,8,23.244444444444444,9.341666666666667,13.155555555555557
1997,1,9,7.966666666666666,100.02222222222221,12.0
1997,2,9,11.466666666666667,129.61111111111111,12.233333333333334
1997,3,9,15.4,106.74444444444445,11.933333333333332
1997,4,9,19.23333333333333,105.44444444444444,11.066666666666668
1997,1,10,6.366666666666666,78.1875,13.995454545454544
1997,2,10,9.093750000000002,83.27083333333334,14.142857142857146
1997,3,10,12.24375,70.94583333333334,14.880952380952381
1997,4,10,17.266666666666666,59.11250000000001,13.83333333333333
1997,1,11,5.014285714285714,83.80000000000001,14.911111111111113
1997,2,11,8.549999999999999,86.6888888888889,15.56666666666667
1997,3,11,11.950000000000001,83.03333333333333,16.211111111111112
1997,4,11,16.466666666666665,70.86666666666666,14.322222222222223
1997,1,12,0.8181818181818182,58.3111111111111,15.961111111111112
1997,2,12,3.38,55.64444444444444,15.041176470588235
1997,3,12,8.236363636363636,74.58888888888889,15.641176470588235
1997,4,12,14.127272727272727,71.1277777777778,13.558823529411764
1997,1,13,-3.6125000000000003,68.44814814814815,16.58571428571429
1997,2,13,-0.2523809523809526,61.692592592592604,15.41904761904762
1997,3,13,4.454999999999999,61.3074074074074,15.766666666666666
1997,4,13,11.694444444444445,61.75555555555556,14.457142857142856
1997,1,14,12.827272727272726,137.22222222222226,12.700000000000001
1997,2,14,14.754545454545456,134.2941176470588,12.675000000000002
1997,3,14,18.03,117.56470588235294,12.125
1997,4,14,20.84,144.4294117647059,11.308333333333332
1997,1,15,-0.35000000000000003,66.31904761904762,16.479999999999997
1997,2,15,3.885714285714286,72.00952380952381,16.02
1997,3,15,8.971428571428572,66.46666666666667,16.726666666666667
1997,4,15,14.950000000000003,75.31904761904762,14.879999999999999
1997,1,16,0.8083333333333332,58.806666666666665,19.293333333333333
1997,2,16,4.583333333333333,60.726666666666674,17.446666666666662
1997,3,16,8.183333333333332,92.06,17.77333333333333
1997,4,16,13.483333333333334,94.96666666666667,15.666666666666664
1997,1,17,-0.38750000000000007,13.004166666666668,18.004166666666666
1997,2,17,3.25,36.74583333333333,17.98095238095238
1997,3,17,9.094444444444445,48.3375,18.614285714285714
1997,4,17,15.950000000000001,74.61666666666666,16.335
1997,1,18,11.677777777777777,106.66111111111111,11.475
1997,2,18,13.941176470588236,96.70555555555556,11.216666666666669
1997,3,18,16.923529411764704,71.96,11.683333333333332
1997,4,18,19.205882352941174,85.2,10.671428571428573
1997,1,19,-9.8,13.733333333333334,16.766666666666666
1997,2,19,-3.2111111111111112,25.858333333333334,16.762500000000003
1997,3,19,3.5555555555555554,30.675,18.375
1997,4,19,13.599999999999996,43.44166666666666,18.009999999999998
1997,1,20,-3.8416666666666663,7.127777777777778,17.075000000000003
1997,2,20,0.7250000000000002,12.777777777777779,17.566666666666666
1997,3,20,6.107692307692308,26.81111111111111,17.825000000000003
1997,4,20,11.62142857142857,42.25555555555555,16.46666666666667
1997,1,21,-2.6166666666666667,12.20909090909091,17.7875
1997,2,21,0.45,16.82,16.88571428571429
1997,3,21,5.3,28.439999999999998,16.614285714285717
1997,4,21,11.057142857142859,37.24,14.942857142857141
1997,1,22,19.3,68.209375,12.371428571428572
1997,2,22,21.022222222222222,96.48387096774194,13.39
1997,3,22,22.733333333333334,117.87096774193549,13.083333333333336
1997,4,22,24.194444444444443,159.875,12.315
1997,1,23,-4.5249999999999995,43.599999999999994,12.525
1997,2,23,-0.675,44.977777777777774,12.600000000000001
1997,3,23,7.4,53.05555555555556,14.540000000000001
1997,4,23,15.133333333333333,66.88,13.085714285714285
1997,1,24,12.76086956521739,69.61818181818182,15.07111111111111
1997,2,24,15.436956521739129,106.73703703703704,15.663636363636364
1997,3,24,19.090909090909093,121.30555555555556,15.397674418604652
1997,4,24,22.27045454545454,129.3925925925926,14.90681818181818
1997,1,25,3.2,84.60000000000001,17.266666666666666
1997,2,25,3.2,88.39999999999999,16.7
1997,3,25,3.6,95.93333333333334,16.666666666666668
1997,4,25,19.5,66.66666666666667,15.0
1997,1,26,4.4375,10.600000000000001,15.6
1997,2,26,5.366666666666667,23.644444444444446,16.5125
1997,3,26,12.040000000000001,26.166666666666668,16.4875
1997,4,26,18.2,33.48888888888889,15.687499999999998
1997,1,27,-2.6,80.55454545454545,13.299999999999999
1997,2,27,0.8333333333333335,83.76363636363637,13.700000000000001
1997,3,27,5.0,90.32727272727273,14.866666666666667
1997,4,27,11.1,74.96363636363637,13.933333333333332
1997,1,28,5.538888888888889,111.12857142857142,11.459999999999999
1997,2,28,7.3,85.75714285714287,11.675
1997,3,28,11.35,91.44761904761906,11.745
1997,4,28,14.183333333333332,59.50434782608696,11.215
1997,1,29,11.533333333333333,45.026315789473685,11.757894736842108
1997,2,29,13.03157894736842,12.76779661016949,13.176923076923076
1997,3,29,16.282857142857143,10.344067796610169,13.477777777777778
1997,4,29,18.903125,9.05084745762712,14.697916666666664
1997,1,30,8.266666666666667,146.0888888888889,11.025
1997,2,30,11.111111111111109,145.6888888888889,10.366666666666667
1997,3,30,14.23,158.22777777777776,10.941666666666665
1997,4,30,17.318181818181817,145.70555555555555,10.038461538461538
1997,1,31,4.814285714285715,98.76666666666667,10.033333333333335
1997,2,31,7.414285714285714,101.02222222222223,9.166666666666666
1997,3,31,11.242857142857144,121.14444444444445,9.78888888888889
1997,4,31,15.25,89.80000000000001,8.366666666666667
1997,1,32,-6.458333333333333,17.13125,18.383333333333333
1997,2,32,-0.9416666666666668,37.51176470588236,17.991666666666664
1997,3,32,5.083333333333333,62.670588235294126,19.166666666666668
1997,4,32,12.108333333333334,84.89444444444445,17.553846153846152
1997,1,33,2.9499999999999997,67.96666666666665,15.833333333333334
1997,2,33,7.116666666666667,82.0625,15.649999999999999
1997,3,33,11.033333333333333,99.0375,15.683333333333332
1997,4,33,15.550000000000002,101.5375,13.949999999999998
1997,1,34,7.033333333333334,25.333333333333332,19.499999999999996
1997,2,34,10.166666666666668,57.666666666666664,19.766666666666666
1997,3,34,14.399999999999999,72.66666666666667,20.066666666666666
1997,4,34,18.633333333333333,86.66666666666667,17.86666666666667
1997,1,35,5.544444444444445,14.116666666666665,12.000000000000002
1997,2,35,8.244444444444444,6.05,12.811111111111112
1997,3,35,14.063636363636363,4.7749999999999995,13.118181818181817
1997,4,35,17.266666666666666,12.799999999999999,14.08333333333333
1997,1,36,9.925,88.63333333333331,12.991666666666667
1997,2,36,12.172727272727274,102.62666666666668,13.033333333333337
1997,3,36,15.554545454545455,86.64,14.35
1997,4,36,18.14,102.53999999999999,13.683333333333332
1997,1,37,11.544444444444444,86.33333333333333,11.937500000000002
1997,2,37,14.077777777777778,96.44444444444444,12.033333333333335
1997,3,37,17.04444444444444,77.55555555555556,13.2
1997,4,37,19.42222222222222,131.11111111111111,12.644444444444444
1997,1,38,23.099999999999998,129.86562500000002,15.648148148148145
1997,2,38,23.53333333333333,87.38787878787879,15.564285714285715
1997,3,38,23.8,104.85757575757575,15.657142857142858
1997,4,38,24.811111111111114,80.24374999999999,17.37857142857143
1997,1,39,14.073333333333332,143.01666666666668,15.126666666666667
1997,2,39,16.406666666666666,146.52222222222224,15.193333333333333
1997,3,39,19.733333333333334,138.47222222222223,13.746666666666668
1997,4,39,22.39333333333333,154.5388888888889,12.246666666666666
1997,1,40,1.1166666666666667,87.83333333333333,15.700000000000001
1997,2,40,5.216666666666667,86.83333333333333,14.683333333333332
1997,3,40,9.183333333333335,108.0,15.066666666666668
1997,4,40,14.300000000000002,106.5,13.550000000000002
1997,1,41,-7.454944789510008,109.10000000000001,9.374125
1997,2,41,-1.8168163780663782,100.46666666666668,9.943888888888887
1997,3,41,7.7212188208616785,75.5,9.698684210526316
1997,4,41,11.836709639566783,70.3,8.864571428571429
1997,1,42,3.8666666666666663,149.44444444444446,15.11111111111111
1997,2,42,7.433333333333334,139.44444444444446,14.133333333333333
1997,3,42,10.888888888888891,168.33333333333334,14.533333333333335
1997,4,42,15.233333333333336,150.33333333333334,12.966666666666665
1997,1,43,0.11999999999999993,72.52,19.250000000000004
1997,2,43,4.011111111111111,81.40666666666667,18.833333333333332
1997,3,43,8.27,90.19333333333333,18.958333333333332
1997,4,43,14.036363636363637,72.88000000000001,17.366666666666664
1997,1,44,3.6266666666666665,105.48846153846154,14.23529411764706
1997,2,44,5.653333333333333,91.22692307692309,14.211764705882354
1997,3,44,9.306666666666667,94.25185185185184,14.276470588235295
1997,4,44,12.466666666666667,63.111111111111114,12.282352941176471
1997,1,45,3.616666666666667,34.86666666666667,10.950000000000001
1997,2,45,6.0,31.716666666666665,11.983333333333334
1997,3,45,10.25,36.31666666666666,12.316666666666668
1997,4,45,15.9,36.6,11.366666666666667
1997,1,46,1.925,20.5,18.508333333333336
1997,2,46,5.7,43.75,18.88181818181818
1997,3,46,10.525,56.333333333333336,19.027272727272727
1997,4,46,15.416666666666666,77.41666666666667,17.236363636363635
1997,1,47,3.8,95.38333333333333,17.783333333333335
1997,2,47,6.05,98.43333333333334,17.849999999999998
1997,3,47,8.549999999999999,100.76666666666667,18.133333333333333
1997,4,47,16.15,75.71666666666667,16.666666666666668
1997,1,48,-1.1316490073145247,13.0,9.19901091207643
1997,2,48,4.244512108262109,17.728571428571428,11.466895012315272
1997,3,48,11.153451811715632,17.257142857142856,12.50710978835979
1997,4,48,20.4,27.16666666666666,14.8
1997,1,50,1.9499999999999997,60.63333333333333,16.8
1997,2,50,4.1,57.73333333333334,16.96666666666667
1997,3,50,12.313733333333335,49.166666666666664,17.400000000000002
1997,4,50,21.3,34.4,15.933333333333335
1997,1,51,1.3666666666666665,91.33333333333333,17.6
1997,2,51,4.666666666666667,82.66666666666667,17.599999999999998
1997,3,51,8.133333333333333,90.0,17.533333333333335
1997,4,51,13.766666666666666,69.33333333333333,16.033333333333335
1997,1,52,26.375,161.9,20.95
1997,2,52,26.7,90.10000000000001,18.966666666666665
1997,3,52,27.066666666666666,79.66666666666667,19.433333333333334
1997,4,52,27.366666666666664,104.63333333333333,17.933333333333334
1997,1,53,6.3999999999999995,77.33333333333333,16.633333333333336
1997,2,53,9.366666666666665,79.33333333333333,17.333333333333332
1997,3,53,12.733333333333334,84.33333333333333,17.666666666666668
1997,4,53,17.233333333333334,74.33333333333333,15.300000000000002
1998,1,0,-7.704166666666667,45.36578947368421,13.683333333333334
1998,2,0,-2.505084745762712,54.66624999999999,14.196610169491525
1998,3,0,2.2029850746268655,63.83529411764706,14.653846153846153
1998,4,0,6.717567567567567,66.04606741573033,14.137142857142855
1998,1,1,-4.9399999999999995,43.25,14.166666666666666
1998,2,1,1.2538461538461538,46.75,15.384615384615385
1998,3,1,7.7153846153846155,65.66666666666667,16.200000000000003
1998,4,1,13.76,91.5,15.026666666666667
1998,1,2,-0.6799999999999999,61.554545454545455,16.616666666666667
1998,2,2,5.5,86.39999999999998,17.25714285714286
1998,3,2,13.666666666666666,102.00000000000001,16.912499999999998
1998,4,2,17.142857142857142,122.95833333333333,15.4125
1998,1,3,-4.519176587301588,56.101481481481486,8.962187950937949
1998,2,3,4.7,64.6,8.3
1998,3,3,8.95,53.75,8.350000000000001
1998,4,3,11.299999999999999,92.3,8.066666666666668
1998,1,4,0.7529411764705881,11.916666666666664,12.552941176470588
1998,2,4,3.642105263157895,26.244444444444444,13.605555555555556
1998,3,4,8.226315789473682,33.51111111111111,15.188888888888888
1998,4,4,12.884210526315789,31.873684210526317,15.731578947368419
1998,1,5,1.4703703703703705,101.67333333333333,15.092307692307692
1998,2,5,4.696428571428571,88.53666666666666,14.700000000000001
1998,3,5,10.346666666666668,102.27999999999999,14.267857142857142
1998,4,5,15.206249999999999,121.51666666666667,13.444827586206898
1998,1,6,10.525,161.31666666666666,12.277777777777779
1998,2,6,12.616666666666667,136.2111111111111,12.933333333333334
1998,3,6,16.977777777777778,108.73888888888888,11.477777777777778
1998,4,6,21.766666666666666,102.02777777777777,10.299999999999999
1998,1,8,10.233333333333333,28.591666666666665,10.622222222222222
1998,2,8,12.144444444444446,30.116666666666664,12.144444444444444
1998,3,8,16.080000000000002,15.133333333333333,12.88
1998,4,8,19.990000000000002,4.258333333333334,13.581818181818182
1998,1,9,8.333333333333334,132.42222222222222,12.800000000000002
1998,2,9,13.02,97.93333333333334,13.633333333333335
1998,3,9,18.2,85.13333333333334,13.166666666666666
1998,4,9,22.03333333333333,58.099999999999994,11.733333333333334
1998,1,10,7.0894736842105255,162.5625,13.666666666666666
1998,2,10,9.709999999999999,141.04583333333332,14.038095238095236
1998,3,10,13.936842105263155,117.21666666666668,12.904999999999998
1998,4,10,18.452631578947365,108.14166666666667,11.563157894736843
1998,1,11,6.399999999999999,145.8,14.466666666666669
1998,2,11,9.033333333333333,121.4625,14.344444444444443
1998,3,11,13.549999999999999,107.05555555555556,13.233333333333334
1998,4,11,18.366666666666667,97.08888888888889,12.211111111111112
1998,1,12,3.3785714285714286,91.15,13.647058823529411
1998,2,12,6.425,101.13333333333334,13.477777777777778
1998,3,12,11.647058823529411,108.07777777777777,12.733333333333333
1998,4,12,16.183333333333334,123.84999999999998,11.605555555555554
1998,1,13,0.26315789473684215,75.21851851851851,15.076190476190474
1998,2,13,3.7699999999999996,72.85925925925925,14.776190476190473
1998,3,13,9.495652173913042,75.44444444444444,14.700000000000001
1998,4,13,14.413043478260873,60.088888888888896,13.259090909090908
1998,1,14,10.766666666666667,196.50555555555556,13.924999999999999
1998,2,14,13.33333333333333,148.0722222222222,14.324999999999998
1998,3,14,17.816666666666666,106.43333333333334,12.16666666666667
1998,4,14,22.916666666666668,82.25000000000003,10.899999999999999
1998,1,15,2.5923076923076924,89.38571428571429,15.48
1998,2,15,6.607142857142857,107.65238095238094,16.006666666666668
1998,3,15,12.659999999999998,120.23333333333333,15.780000000000003
